vz,cm,ex
77.73156408899003,2.4773400896304545,0.0
60.460943554292335,1.1623957534895721,0.0
85.52614487231035,0.6205048928387384,0.0
16.407053804978343,2.7778386946692812,0.0
64.31120792169635,2.0821723656309383,0.0
0.38649592270969535,0.2245289478772317,0.0
15.859491149347072,0.030380609004568033,0.0
12.349460059640304,0.01617902618619445,0.0
48.9991726979898,0.3531985561927926,0.0
71.60356504617053,1.6828532192252559,0.0
83.4851064840702,0.2933104116942173,0.0
49.76592119898299,1.4692335768584728,0.0
89.66249486218625,2.5155675677589886,0.0
39.3063588016031,0.6914582912213644,0.0
46.50644967399574,3.0026351775335436,0.0
64.85615677196328,0.5698419931438983,0.0
57.58443411477799,0.57402944258694,0.0
27.85084477994786,0.6627872877424428,0.0
93.48679379352065,1.5344145032823506,0.0
54.94323721361412,1.2580397090267645,0.0
98.36212044333375,0.8052769313540259,0.0
72.89527976961287,0.9740432419926904,0.0
33.91541908790683,2.414390464738203,0.0
92.95928578569604,2.051091072232934,0.0
67.99410308436234,2.3125933468655138,0.0
72.00979732549082,2.1439830073336554,0.0
44.90889996767377,2.4743289480057036,0.0
69.66964803141221,1.5309458543954844,0.0
45.9178909969778,1.9199650248592715,0.0
31.332120131198916,3.044029687656325,0.0
77.4498014986226,0.9878954070416489,0.0
42.55604103199503,2.281156342446342,0.0
29.63284079389186,0.059200883820802304,0.0
66.7259417181842,0.5850280340816718,0.0
70.33557216860274,2.737540252377774,0.0
59.08401133732669,2.6276662495045207,0.0
30.949489262026674,2.216311867173905,0.0
52.82157234339486,0.6085831811034963,0.0
38.30333081260158,1.1217638461978323,0.0
47.37129283481297,0.9639267997386153,0.0
51.32271707929598,1.8549418465805152,0.0
13.78230274179153,0.49729798579555545,0.0
52.10179798742802,0.7904516838055696,0.0
8.213468730670858,0.30701606545933835,0.0
63.64149827640747,1.5009930212716314,0.0
26.63788169766962,0.4340057042175778,0.0
22.097863017627127,0.8992168192167781,0.0
79.44409333368992,1.6737280456000034,0.0
47.31325969308456,2.952033826024302,0.0
37.34578131889783,0.8573593087165926,0.0
53.888141631508134,0.6051669013793207,0.0
42.41851694098144,0.04207895026516777,0.0
24.73119759926784,3.0376038917446486,0.0
66.8359006546933,1.0526746778921907,0.0
2.806397040027153,0.5538213600325868,0.0
73.11636892014339,2.1741560559068573,0.0
58.24400503886088,0.39449881064452613,0.0
76.54782124092611,2.0724057964205174,0.0
3.5677122486303947,0.019166199203993536,0.0
44.90420664068259,2.674382878473485,0.0
79.54862014077464,2.1175292623754176,0.0
52.72312637739736,1.373279816326448,0.0
69.35306791655528,0.23064262592192308,0.0
56.8732816394088,0.012210258950420695,0.0
56.32877181590041,0.5096530756268496,0.0
40.651701865700275,2.1629882891692134,0.0
51.00405808803716,0.35693615412690705,0.0
86.85891083216853,1.7904670242163965,0.0
53.08148184407676,0.3534193030368594,0.0
38.818449548998714,0.3712908884704042,0.0
79.34332703367606,0.7433491996026819,0.0
38.697367622721536,0.9087211934585805,0.0
87.60634958335808,1.8766324236266358,0.0
88.73620116949303,0.03785800333364412,0.0
66.48949151699502,0.6739012557561361,0.0
89.41559643999433,0.10941173024807187,0.0
92.01033475507033,0.6267563931135524,0.0
31.05016760990126,3.007041913767697,0.0
76.4806881140652,0.19890557302914397,0.0
92.13152234977345,1.9181509795575253,0.0
72.78745839614379,1.9844640281234165,0.0
99.32212322757145,0.2705868637871904,0.0
28.85939447297181,0.12880971478633352,0.0
64.75040473073005,0.5839607420107413,0.0
53.799354265491964,2.2338748551678234,0.0
10.292056011694905,2.5206023856967237,0.0
84.62069574529832,0.8081797145337816,0.0
88.72033623315907,1.382152431678689,0.0
75.85935152339358,2.5815218953435672,0.0
93.22532950957051,0.26327320357474593,0.0
56.77370104317038,0.3223705022776039,0.0
44.35670190307744,2.742624145443929,0.0
34.12925288788598,0.3705791499626368,0.0
2.0662222667773067,0.41047770258334265,0.0
24.649753513529216,2.9355722515174905,0.0
81.85462782639655,0.5428302137863716,0.0
54.136442688905326,1.5810269416589482,0.0
44.15701161131307,1.5380542652323936,0.0
88.70257511167175,2.187513054644799,0.0
92.36431729439877,0.6755096454225459,0.0
90.06578850798283,2.3599509395113816,0.0
32.09755460864437,0.4359783278589492,0.0
11.47460777309519,2.7403819834474836,0.0
46.33704216095791,2.873647848432502,0.0
89.93194709366618,0.7121757091801455,0.0
83.97480355827011,0.25642589070133814,0.0
34.29022761009478,0.9546503607390769,0.0
25.736402040693463,0.1458780864190449,0.0
70.23565309581267,1.778941091619298,0.0
66.66016132881192,1.527777229555785,0.0
52.81829175242467,0.21251514015541823,0.0
62.5235552272989,2.2051768322118686,0.0
92.27543239285697,0.6813252799763688,0.0
35.7669824278725,0.911951596600175,0.0
47.76248757258125,1.445004050551646,0.0
68.33892893756305,0.08254152705481921,0.0
91.41787506370564,1.488691203221006,0.0
82.32798437917626,0.9075690060035775,0.0
75.5636960559197,2.372265018514965,0.0
52.74259499588629,1.1465181789976404,0.0
6.470892523489824,0.012364937930886222,0.0
20.93208532696703,2.7323231330444715,0.0
57.91324284457264,0.8515073385300109,0.0
69.42274808397849,0.5835370141317436,0.0
96.934332368987,0.5287393584455687,0.0
32.1175184263547,1.0581670014368412,0.0
35.117249644699235,2.65933172702437,0.0
94.56431274361049,0.18311031949234116,0.0
48.1243914962314,0.48266288841668964,0.0
24.88343677931031,0.8546021397322806,0.0
92.06959894712266,0.8747233767619043,0.0
29.180070306456873,2.8396495959098007,0.0
66.96343956573487,2.3297672249710932,0.0
31.721564486914932,0.6382820295920234,0.0
76.00939097205254,0.883781102779408,0.0
41.12778724941792,0.4451561831066502,0.0
33.36051036490787,0.0767583245830485,0.0
43.71936262152042,2.941773550030634,0.0
78.21886229632308,2.3018556033664206,0.0
71.17877962186742,0.45172807420688893,0.0
93.28736767488228,0.44986295068737864,0.0
37.570379379320826,0.2759366714270588,0.0
0.03521359550567871,0.5948221153724493,0.0
61.05874674463008,2.6802426646666255,0.0
32.149472501310136,2.3635721274318504,0.0
83.41375095277778,1.534626532996138,0.0
15.1019274720388,0.7727046811857343,0.0
31.03263456462124,0.3972793555072311,0.0
80.99091308999401,2.7783050100336997,0.0
79.89916637074754,1.2721654394029152,0.0
37.228849872527256,0.4392033215092101,0.0
77.93700392381513,2.4597912208256414,0.0
26.545430730398778,0.7579451410651675,0.0
81.04845839303071,0.2715978778648209,0.0
45.16498518183455,2.7451688751231096,0.0
8.982433859465766,2.6452176782752415,0.0
72.67025235578653,2.662807664403665,0.0
64.62665468536429,0.38279317432169385,0.0
86.89455065444372,1.244739388024759,0.0
55.445296548301656,0.3285461097871607,0.0
56.42668115410173,1.988185426875482,0.0
11.627269227309622,3.0613968246283316,0.0
56.69909202547139,2.4375551339006187,0.0
2.901189634351886,0.17590783333692858,0.0
98.04977617994,0.09934790921735995,0.0
80.9880462862622,0.44899730212973576,0.0
88.01348738779544,1.8702393228701082,0.0
74.74017046201034,1.0129529640921748,0.0
91.53648295802284,1.1838457216706253,0.0
62.03491426367142,0.5402383089908951,0.0
42.797464650775176,1.934419661842353,0.0
31.479101200146065,0.3203419520978786,0.0
21.351877450992475,0.16595645827657343,0.0
15.287593673390965,0.185061134254557,0.0
60.17052981916877,2.1605100789791365,0.0
35.36238813259561,2.771572319438868,0.0
81.55551739630319,2.616528064235891,0.0
34.89083611111189,2.4611838914818223,0.0
18.04094378884433,0.820977817846172,0.0
21.346948900399354,0.5266402241336627,0.0
72.68077376073686,0.17386542115885512,0.0
67.53597160041059,2.4213266085229073,0.0
37.04120120311642,0.87556963064782,0.0
58.59920337634635,2.438783714306265,0.0
16.42521106222834,0.02047485273765361,0.0
50.38055842654814,3.016431811883286,0.0
11.842879612436686,0.18262605792563946,0.0
78.0617878761721,2.3597634782124444,0.0
92.92650313382586,1.4253040122224527,0.0
49.496948909822876,2.314248771402003,0.0
56.28724284471029,2.4798588790560876,0.0
7.740146750440003,0.4390742200741527,0.0
50.228326055223086,1.8535106595767457,0.0
7.900791653811911,2.9698817375493625,0.0
75.02217166803926,0.4690019906960275,0.0
42.74177645978652,2.638774531893455,0.0
31.69207435370177,0.08661476983146121,0.0
17.828161590539203,0.7080282062873293,0.0
54.33381173420374,2.1153561510651366,0.0
69.27931098932291,0.18958603534410598,0.0
85.48962300229167,2.312754240319386,0.0
75.05165506141189,2.824352853100183,0.0
46.10583073911862,0.4913151276918485,0.0
72.96092238086634,1.666277208717803,0.0
77.43233647808803,2.097946430426917,0.0
8.844913889026252,0.5103033997156801,0.0
30.45349953957437,2.7517975461836777,0.0
54.35750554949568,2.384428788977851,0.0
74.9732202737012,2.815229948972774,0.0
61.60341186805024,2.621734424026161,0.0
79.32396941452437,1.2283390561950163,0.0
79.01361313052638,1.157834822253666,0.0
52.01911831315762,2.6622451011605825,0.0
47.89073759890985,0.03555327103992599,0.0
36.855704129715015,0.654819792993136,0.0
56.0186286097488,0.22950013994783444,0.0
65.49332777759008,2.4953713020389667,0.0
65.88624920418923,0.08866383069456713,0.0
83.43036410482576,0.4276729021838067,0.0
83.79784281651328,0.5367525128840257,0.0
63.45519968081613,0.9369924992933151,0.0
86.42424438365133,0.6378392645112556,0.0
66.14937386992945,0.9363455855097483,0.0
75.22237163821458,1.2016293668563607,0.0
74.98975643971605,1.4941485885804464,0.0
79.65488184196414,0.28391486883740885,0.0
57.17495381466853,1.9318324347143632,0.0
25.33559345273061,2.8161316530985894,0.0
83.48008632749087,0.7560424096710933,0.0
23.832870524361983,0.608037489975611,0.0
12.886238810003793,2.613389891578228,0.0
19.195573650076003,2.491386821252088,0.0
90.24092257280529,1.6391782477091623,0.0
13.953863801497713,2.6230849445431947,0.0
85.66719803974735,2.592949550832512,0.0
62.865767309572774,0.7825737922718033,0.0
54.17065459091545,0.42017694695124436,0.0
89.88887529888949,1.6053581773710082,0.0
83.34760345483386,1.224688691983283,0.0
61.39722883759278,1.0463719533046059,0.0
75.04098084299173,0.9300780856174635,0.0
56.632898940341356,0.5139865989595586,0.0
17.051978086022324,0.27559573259234565,0.0
58.76496342356896,2.7869586572460934,0.0
75.27092006793006,2.6599382459061873,0.0
49.39136674197121,1.9250471870434958,0.0
78.93798040185472,1.9858876517332305,0.0
15.568587144174694,3.0236380874162534,0.0
25.867474792672297,2.737536903454312,0.0
86.18190667332246,0.37524334946296856,0.0
81.71559904334032,1.3940972638839761,0.0
78.56243311622802,1.7994537140785418,0.0
55.84056449829548,0.5464887791737517,0.0
57.07452652470381,0.8562540571263327,0.0
78.41996886774211,1.6162450022689525,0.0
56.84391476224654,0.20360604127168344,0.0
91.20156847191004,1.2155194701643615,0.0
82.80917716469078,2.754410946076597,0.0
27.445876005170767,0.5718030835917716,0.0
51.698868893728445,1.868014060530537,0.0
75.69342907379321,2.433853808275031,0.0
91.70939659168744,1.2801994878872842,0.0
62.345404455931764,0.036162314571227844,0.0
81.56255809049935,1.0344414805817654,0.0
66.48390628943275,2.763668260564453,0.0
60.86931762299365,2.1136015721926773,0.0
87.12973061142999,0.21602577638780338,0.0
75.24784058997437,1.7872644420921273,0.0
70.37257420575862,1.765002373491657,0.0
37.913293271446136,0.2093822365361444,0.0
40.23316635513772,0.26782722754861354,0.0
30.9650363229667,0.86809786997919,0.0
71.24435185734059,0.8454781323813148,0.0
84.63427584887016,0.44822192840851194,0.0
59.61649746696751,1.4773444349370546,0.0
20.262242113632244,0.16154336303076308,0.0
0.4329466194453624,0.6390621345872756,0.0
26.131116900442674,0.009734091291235793,0.0
61.836926317702265,2.7986242262224805,0.0
39.41637165393453,2.451684632584767,0.0
42.097354631743485,2.267568235377785,0.0
27.338554876105302,0.5218039201473647,0.0
71.04358511192555,1.8245421199507674,0.0
74.80983404330355,1.0700266420126885,0.0
81.36920881836284,1.6494748256983662,0.0
97.65616696821903,0.004685328162702121,0.0
30.2318748751226,0.10573243935507019,0.0
80.3012076724641,2.5856052394862434,0.0
32.24324490397494,0.09197753170745912,0.0
71.38977035984034,2.0461923959213855,0.0
74.52020228092935,1.0089138928770984,0.0
42.935481053422755,0.22122563816433413,0.0
76.62266129878036,2.809197988438974,0.0
89.01941099974124,1.999638865273544,0.0
86.55771418854317,1.9781164271228429,0.0
41.24587246281146,1.3221167524649693,0.0
45.696309722415876,1.493124488622225,0.0
7.813507094841643,2.7349274276065443,0.0
69.2688320717384,1.7593274393809613,0.0
47.907678183472626,2.177608728080069,0.0
57.298945259739554,0.8452319527847516,0.0
97.60500226800961,0.049955280019052674,0.0
63.181625691544774,1.4668714101913214,0.0
70.35527021133356,0.44499249873534646,0.0
91.25660098810305,1.7053549274847108,0.0
87.47471851360858,1.8419930283283645,0.0
41.39464335691444,3.0293457668465744,0.0
80.38580121456302,2.31795963159283,0.0
63.510629667850125,0.11010928929594582,0.0
12.293480416746371,0.18147471778857016,0.0
63.47376746148418,2.3661135508628757,0.0
75.69794378559126,0.9735672265222376,0.0
70.40197557167556,0.19884516939762711,0.0
89.12643949075189,0.8757152737181219,0.0
63.80819882071128,2.1461000969445276,0.0
72.27912123058803,0.6484498651556714,0.0
88.63918382908763,1.3154848771050847,0.0
89.97602032072953,0.9075044985474162,0.0
66.70669014837813,1.1913898670720404,0.0
55.9775807312866,0.7917382491635386,0.0
2.741940498595885,0.2917100617428889,0.0
51.14577101343911,1.438599475069527,0.0
83.83531882126927,2.208774234096213,0.0
72.29255401350574,2.275914364661218,0.0
66.45466656342707,0.12812573863026377,0.0
74.41407732014457,2.5906499325027283,0.0
70.35447970663756,2.050136654970133,0.0
91.47505964319595,1.7540952326513848,0.0
12.549818113962797,2.684717010944189,0.0
41.489651340774046,0.16943400085716567,0.0
76.7813199450757,1.2202657616296602,0.0
38.538108256581026,2.1226748343488167,0.0
57.148075766924514,0.5621298200934389,0.0
65.04853646402738,0.017552456125146536,0.0
64.66890013566096,2.8140350594268106,0.0
41.23193939507025,0.271578426198942,0.0
44.25487843704844,0.24084500676319234,0.0
49.94432264276255,0.5508890548436685,0.0
87.82010285558655,0.1029802071840881,0.0
23.596732732554383,0.342688565374754,0.0
76.90447617362442,0.24711215553572052,0.0
74.31832204117998,0.1434357171792027,0.0
69.1504731169313,0.4150673709726872,0.0
24.315535921391053,2.7937405687949783,0.0
53.27452795770908,1.9514185844316083,0.0
50.092573513926745,2.6733809828493684,0.0
53.40562905955157,0.9088085214641524,0.0
31.60178642533893,0.35611298019873944,0.0
53.863415726632844,2.2970286132072943,0.0
44.05051605518554,0.5025865180018452,0.0
33.26167358775316,0.3803027278732807,0.0
91.1221745158131,0.2044844195531457,0.0
21.241235955439464,2.9475475187416804,0.0
69.54648865693763,2.3851130066873756,0.0
44.44826907165188,1.4999228792950743,0.0
64.86155012219615,1.7160028018351172,0.0
12.666533704027938,0.5278561078226104,0.0
60.33177290948956,2.8406890006358894,0.0
72.61379218546988,0.6580256326474642,0.0
10.078387613457773,0.002522469567080708,0.0
8.418553462980094,0.4802385422555731,0.0
73.93316822709525,1.239514289752821,0.0
12.19181238284005,2.9601762648155607,0.0
91.69893807089899,1.2880909666902738,0.0
71.30567938495747,0.21940802033100326,0.0
3.76380252060482,2.9326585427392438,0.0
28.474898959526797,0.7334852955528351,0.0
68.49792721116513,0.05108692590076741,0.0
27.518531642931045,2.7704968147086504,0.0
90.45886613712725,0.6111949332439324,0.0
68.54212040864303,2.903661018231037,0.0
75.29898819808261,2.4113645322979083,0.0
21.52834605909486,2.8675704502115806,0.0
73.64531657904749,1.1101413901830566,0.0
66.61903015627414,1.0957480733134255,0.0
38.32332771858141,0.14669131377433617,0.0
64.2842670940811,1.5823505565608067,0.0
84.78421058395685,0.9980594266368968,0.0
52.98724950691577,1.9899447085804784,0.0
18.03761274528136,0.25908109221659237,0.0
46.21503164696455,1.5575482614624343,0.0
76.42675984097322,1.5263786659668273,0.0
26.74393705842969,0.20644544027269743,0.0
66.14195626522022,1.2727995248215416,0.0
14.883238288012768,2.5072912427258003,0.0
75.91936508806081,1.8841889525382929,0.0
82.74553906279007,0.40801553315775835,0.0
50.874034437409556,2.172475413358648,0.0
34.02129593484655,0.09415016221749303,0.0
82.66860310693932,0.9392975406917359,0.0
74.18038541372766,1.3147875750119462,0.0
36.88136176710963,0.8037662715784315,0.0
25.618796556557065,0.2823786865459635,0.0
25.40716063648658,0.36076240770151,0.0
78.74978058140289,0.05035125910507288,0.0
51.35770645946781,2.0689244233445674,0.0
65.93032124040164,0.9267095889261218,0.0
83.87568684283619,1.2222130067688668,0.0
54.996555219634004,2.19461542610773,0.0
37.88893242650039,0.7834707292484002,0.0
75.16298449316837,1.402865574033988,0.0
21.42989987520796,0.17980304516010137,0.0
90.48740083124748,2.068610898020474,0.0
62.00282241116138,2.706719238759042,0.0
39.68063452862039,2.237942986967882,0.0
88.74840878435305,1.3228329358820166,0.0
55.300518752409,0.6938928245035104,0.0
12.48669139182974,0.7863629986814595,0.0
22.503656727661014,2.799887848897257,0.0
70.46446035420263,0.43676866036731754,0.0
14.67295008466758,3.0191631756426234,0.0
45.11369651484954,2.110564344834179,0.0
35.84048544445485,2.7480412624985555,0.0
44.300765007797395,1.8201797126538883,0.0
70.68770455595399,2.7374859077294174,0.0
45.96478845872743,2.72718385194689,0.0
57.83402478081132,1.1742462495689623,0.0
85.62238322559897,2.531306829876388,0.0
64.59954756656316,0.1745432417583995,0.0
72.83673157373856,2.8893304048925548,0.0
64.56231154120128,0.7666168339350075,0.0
97.09612978412075,0.3327476182732644,0.0
26.036352379101857,2.4150336645346986,0.0
35.15295215546319,0.08944897412735672,0.0
76.79981937276776,2.799562143615424,0.0
11.835658803470183,0.7728926363675708,0.0
1.3636025723660516,0.06054653560772471,0.0
4.419244748405571,0.6586180997874578,0.0
32.24024929980816,2.3646533908179364,0.0
92.61050060448927,0.05763320012234512,0.0
38.83991377865663,2.6869852037102957,0.0
49.706602836611815,2.4658053355635094,0.0
13.000993218329027,2.9477750888868877,0.0
6.851481939276272,2.9794623388040655,0.0
94.34314669337664,1.0865849565615295,0.0
72.01070313479264,0.383107990124335,0.0
55.98730104008751,1.1521917837498519,0.0
30.998315717031165,0.9361025322422587,0.0
80.77161725094005,1.1301645953744819,0.0
58.627862569733935,0.5542328704899783,0.0
41.808572649741,2.699546723715836,0.0
40.350944102222876,1.90891860822065,0.0
1.9980133193299165,0.5687367718184813,0.0
57.07208916951829,1.257895503030519,0.0
37.25226114071535,2.3949395432154192,0.0
50.06423220377304,1.6036674710522583,0.0
63.354402990502166,2.589367552307979,0.0
48.63427813428406,2.742004750923299,0.0
32.2320360217166,2.925809371694455,0.0
30.681452705304203,0.018145699301555275,0.0
41.37524681533953,0.24034411414125928,0.0
96.91237032304242,0.5551904110072509,0.0
7.59656213181763,0.32146568530361713,0.0
8.232066695751406,2.854656085090223,0.0
47.29223715200569,1.6397713690148927,0.0
26.01892582709546,0.3181884733836289,0.0
47.97999199764884,0.7761196790168146,0.0
68.07942948471708,1.786395521821208,0.0
65.67953789991363,1.5935154795597626,0.0
90.7996588324709,1.3813660768462428,0.0
85.38156343382242,0.45745941144939295,0.0
79.32305741366518,2.213202083316776,0.0
61.3213491721263,2.1299743045268063,0.0
18.598046211746134,2.751440102707764,0.0
80.94171620061334,1.9112670794321533,0.0
30.554989877811913,2.8109267870113332,0.0
26.031905139749444,0.8809724331761546,0.0
33.235493045359085,0.1275883525996836,0.0
79.86972408279273,1.9364245628457404,0.0
89.40981078725198,0.32510015716721585,0.0
70.23469713909894,1.9248491810102795,0.0
34.364543315628694,2.129642809515089,0.0
33.94580855816323,0.3118763508178273,0.0
60.69540754357584,0.19284975284423242,0.0
34.15132389581679,0.2994915866162769,0.0
68.26425750325807,1.4218209562752864,0.0
21.98862407198835,3.0101969632551437,0.0
75.47387501925918,1.4941136797930545,0.0
63.305543812490605,0.47967967035439446,0.0
96.40672747949641,0.01311318703210901,0.0
29.03725402935494,0.27611000112490935,0.0
73.72588058469965,1.6880830790212848,0.0
66.79853521361883,2.6609104338728047,0.0
42.871274228669634,2.4127918098402943,0.0
59.15475397442964,2.353698086167612,0.0
65.94519306303911,1.819358192988445,0.0
41.45335705132665,2.6193889698341906,0.0
42.06760812543982,2.34033017821741,0.0
61.461423772618,2.4452472939793104,0.0
50.017373122232826,0.5131811094097734,0.0
70.44774064508748,0.26740306879598635,0.0
78.31871332859703,1.590036956914121,0.0
72.29807319121099,2.714708465739006,0.0
38.3019327121218,0.7360256303503492,0.0
53.76704627711689,2.5887408273846293,0.0
81.16848743092466,1.3956017775096392,0.0
55.40565248601946,0.6835877814085788,0.0
33.43838749796556,0.5018122358753562,0.0
87.55279386112598,0.4326115588672677,0.0
93.31030857552636,2.205887926362259,0.0
20.140533617235846,2.705539683740905,0.0
89.28772109852386,2.5273080602649287,0.0
97.28760837840393,0.080488462857842,0.0
39.0433480653129,0.7035934032317184,0.0
54.453192801051166,2.7357856481718787,0.0
7.917106036752375,0.6580563874798921,0.0
26.25902446717229,0.29991822634548543,0.0
35.90844251311398,1.0794549765958912,0.0
30.90193688759042,0.6040257317119407,0.0
26.843386087802767,2.5134798958687155,0.0
22.31918185174053,2.990440264484845,0.0
41.29372849489935,0.28092429808696306,0.0
27.966095336975272,0.7497634443598974,0.0
6.1155188899312485,0.46282192295851254,0.0
64.229093740639,0.26051291443364066,0.0
94.1923531799148,1.1032183500941264,0.0
65.31393392170236,0.3354554217000315,0.0
63.544326271201626,0.907923570759233,0.0
49.90876613424932,0.33225667421278693,0.0
26.652553036186198,2.846616582024754,0.0
56.18422977914954,2.7069170669670113,0.0
44.777146290891814,0.017364986322374,0.0
25.128059246380463,2.362099855005253,0.0
67.87786115798113,2.1602322099973996,0.0
94.4470109059649,1.8871252518845534,0.0
85.90382453884166,1.7957157883073973,0.0
8.392769492579443,2.9112316451893103,0.0
48.065754599971335,0.6363870702722554,0.0
42.83154159720013,1.7957313080319282,0.0
43.13468975233451,0.5167302601740068,0.0
32.510787405942196,0.3238804797741829,0.0
50.602464158596796,1.9684527624545503,0.0
11.591430897998645,2.5985820705067297,0.0
61.20524244568274,1.6884429713295093,0.0
91.87062239227977,1.6352700474369963,0.0
32.237198747010645,0.45599090944623444,0.0
66.09084206344976,2.24559471421394,0.0
84.25836913965331,2.3095921060548403,0.0
93.01922227268768,0.7196982329974415,0.0
57.61404922786378,2.816295487596394,0.0
85.4303900498922,2.2266462798972912,0.0
71.8170084724145,2.904670367856497,0.0
59.381306703664926,0.11721181291436458,0.0
10.049169337588904,0.1579178884365817,0.0
73.40571707000367,2.451511867337852,0.0
19.101227727368187,0.21502662678957693,0.0
91.38594021254103,2.360064654806158,0.0
40.80695583754812,0.03407280670632081,0.0
49.50596762114644,2.6598970071399037,0.0
83.19465486205362,1.9070335813805477,0.0
31.138581802992306,2.6167241865911017,0.0
96.12649637088214,0.41533690569564746,0.0
58.96422676898882,2.260521905562847,0.0
93.75705417588976,0.43117917880852286,0.0
97.50043376222533,1.1067319004764384,0.0
95.55125173695326,0.33906763326401657,0.0
26.546243597284914,2.556277390975009,0.0
92.46557165268999,2.098931460050588,0.0
96.94727026527049,0.11343597780029434,0.0
9.551116275014838,0.3111700748173699,0.0
72.19624612471462,1.5504919494636447,0.0
54.73790815542575,1.2869269831791594,0.0
27.31121345006017,0.7448766315829453,0.0
57.51242965118999,0.36781593966574866,0.0
67.60016130339041,0.8475367766356121,0.0
50.692382124256284,0.8756342486159098,0.0
49.33845275564311,1.6604266393980815,0.0
48.195927299729476,2.963761650708852,0.0
17.9901850659274,2.963466706399754,0.0
35.591428161494534,2.527091052887538,0.0
74.62046681500564,0.6055017266527953,0.0
3.4632667346897517,2.7402911422170453,0.0
21.749308183253447,0.8827274707764435,0.0
75.35227791765679,0.2869073314683394,0.0
43.063412589279224,2.3360329277427736,0.0
52.5998821031403,1.2825162998226616,0.0
42.59033258327061,1.6770779328784728,0.0
39.634894188116846,2.0784765561073972,0.0
54.0729974315821,1.3884485578046193,0.0
19.31077188614051,0.6447485991594407,0.0
49.9455068493224,3.01803225139764,0.0
89.49130096195486,0.44544883189793927,0.0
14.1670996731036,3.0190082715694855,0.0
70.25254293545206,1.2191328208047008,0.0
56.99327946660442,1.1186822753298513,0.0
90.1082156415851,1.741466114670226,0.0
54.599395149276354,1.6780174995108768,0.0
90.32186037745441,0.7433884108516577,0.0
73.4804390450968,1.6096983936968745,0.0
16.09769946474411,2.8639195226116874,0.0
95.65398944187683,1.678297506611502,0.0
66.52668574041753,1.69138676622862,0.0
41.03267254768493,1.3685444766316421,0.0
91.12538201202224,2.1924511209886632,0.0
87.16611492740655,2.378055364516996,0.0
44.953190129372125,2.0651921751742286,0.0
43.670976764634084,0.7817411221572186,0.0
36.17184919370162,2.8556360408991437,0.0
17.82971918258829,0.019121461760956356,0.0
32.861578640384124,2.918143357519144,0.0
79.03814126683156,2.585462877085888,0.0
25.32085929494966,3.001761082567961,0.0
29.74695052520846,2.6054239980917413,0.0
74.73801113787744,2.672589416669307,0.0
58.34575185587935,1.825124262735814,0.0
74.49042145384395,0.5885318343581349,0.0
54.15734217109145,2.4101396768529577,0.0
43.48814945291228,2.114643458816349,0.0
68.81090109949743,2.549031203179374,0.0
88.13358093794382,0.558980943567571,0.0
29.857124580337956,1.088897702292097,0.0
39.40339224608622,2.534706522528323,0.0
64.51900220952052,2.2045917352596653,0.0
73.42677428571561,1.4409123603034477,0.0
78.79976745685285,2.7533904865780676,0.0
62.38444300923426,2.3409571156048976,0.0
74.4640143758252,1.3210305137891223,0.0
64.59909194880002,1.0283125903657684,0.0
76.77484504860779,1.7804572116884794,0.0
40.58064195525112,2.793206784557254,0.0
